Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-02-19,64.445,64.498,62.854,62.914,1813700,0.0,0.0
2021-02-22,62.949,63.062,60.705,61.758,2226300,0.0,0.0
2021-02-23,62.271,63.315,61.949,62.506,1780900,0.0,0.0
2021-02-24,62.253,62.636,61.792,62.106,1146000,0.0,0.0
2021-02-25,61.94,62.688,61.94,62.114,1292400,0.0,0.0
2021-02-26,62.219,63.184,61.105,61.123,2361100,0.0,0.0
2021-03-01,61.705,62.671,61.662,62.184,1438300,0.0,0.0
2021-03-02,62.41,62.775,61.627,62.549,1422800,0.0,0.0
2021-03-03,62.28,62.375,61.262,61.871,1562900,0.0,0.0
2021-03-04,62.036,63.202,61.671,61.914,1403600,0.0,0.0
2021-03-05,62.149,63.767,62.027,63.375,1557800,0.0,0.0
2021-03-08,63.61,65.193,63.393,64.532,1387900,0.0,0.0
2021-03-09,64.506,65.786,64.506,65.479,2840900,0.55,0.0
2021-03-10,65.75,66.855,65.575,66.767,3511700,0.0,0.0
2021-03-11,66.679,67.188,66.478,66.662,3332500,0.0,0.0
2021-03-12,66.916,68.353,66.601,67.74,1597800,0.0,0.0
2021-03-15,67.959,69.107,67.757,69.072,1596500,0.0,0.0
2021-03-16,68.73,69.387,68.59,68.783,1439500,0.0,0.0
2021-03-17,69.098,69.265,68.371,68.45,1335100,0.0,0.0
2021-03-18,68.555,69.107,67.959,68.826,1360900,0.0,0.0
2021-03-19,68.905,69.431,68.327,69.054,3001500,0.0,0.0
2021-03-22,68.835,69.089,68.081,68.327,1727600,0.0,0.0
2021-03-23,68.423,70.281,68.073,70.088,999300,0.0,0.0
2021-03-24,69.571,71.263,69.378,70.973,1568000,0.0,0.0
2021-03-25,71.333,72.244,70.772,71.499,913200,0.0,0.0
2021-03-26,71.359,71.736,70.395,71.385,1625700,0.0,0.0
2021-03-29,71.412,72.892,71.254,72.446,915700,0.0,0.0
2021-03-30,71.832,72.262,70.807,71.271,1064600,0.0,0.0
2021-03-31,71.096,71.517,70.816,71.298,1388000,0.0,0.0
2021-04-01,70.605,71.359,70.377,71.008,1111900,0.0,0.0
2021-04-05,70.947,72.2,70.947,71.412,1385600,0.0,0.0
2021-04-06,71.236,71.657,70.763,71.42,1011000,0.0,0.0
2021-04-07,71.49,71.771,70.833,71.245,1239100,0.0,0.0
2021-04-08,71.429,71.692,70.921,71.078,1395200,0.0,0.0
2021-04-09,71.07,71.403,70.342,70.57,1371800,0.0,0.0
2021-04-12,70.859,71.473,70.448,70.737,1664100,0.0,0.0
2021-04-13,71.35,72.253,70.842,72.104,1432100,0.0,0.0
2021-04-14,71.657,72.446,71.648,72.402,1279400,0.0,0.0
2021-04-15,72.56,73.392,72.56,73.243,1289600,0.0,0.0
2021-04-16,73.567,74.189,73.348,73.821,1306900,0.0,0.0
2021-04-19,73.988,74.04,73.287,73.427,1319800,0.0,0.0
2021-04-20,73.672,75.513,73.059,75.267,1364500,0.0,0.0
2021-04-21,75.504,75.854,74.514,74.557,1034600,0.0,0.0
2021-04-22,74.409,74.724,73.681,74.321,1308200,0.0,0.0
2021-04-23,74.295,74.654,73.891,74.295,962200,0.0,0.0
2021-04-26,74.435,74.487,73.743,73.786,808000,0.0,0.0
2021-04-27,73.629,73.743,73.112,73.129,735900,0.0,0.0
2021-04-28,73.401,73.532,72.998,73.304,630500,0.0,0.0
2021-04-29,73.339,74.058,73.339,73.734,1007800,0.0,0.0
2021-04-30,73.997,74.444,73.445,74.347,1347900,0.0,0.0
2021-05-03,74.435,75.171,74.154,74.628,1179800,0.0,0.0
2021-05-04,74.742,74.978,74.172,74.654,1082400,0.0,0.0
2021-05-05,74.593,74.593,73.147,73.918,908000,0.0,0.0
2021-05-06,74.198,74.706,73.848,74.619,970600,0.0,0.0
2021-05-07,74.496,75.364,74.321,74.47,1198900,0.0,0.0
2021-05-10,74.68,76.047,74.628,75.224,983600,0.0,0.0
2021-05-11,75.224,75.425,72.305,73.077,1895000,0.0,0.0
2021-05-12,73.278,73.515,72.13,72.235,1244200,0.0,0.0
2021-05-13,72.042,73.462,71.946,73.182,959400,0.0,0.0
2021-05-14,73.366,74.251,73.287,73.348,759800,0.0,0.0
2021-05-17,73.445,73.97,72.998,73.085,954600,0.0,0.0
2021-05-18,72.928,73.848,72.814,73.55,1784100,0.0,0.0
2021-05-19,73.497,73.883,72.893,73.795,1251800,0.0,0.0
2021-05-20,73.935,74.654,73.874,74.049,1392200,0.0,0.0
2021-05-21,74.093,74.628,73.848,74.584,3299100,0.0,0.0
2021-05-24,74.785,75.18,74.137,74.189,1977900,0.0,0.0
2021-05-25,74.189,74.207,72.936,73.366,1278000,0.0,0.0
2021-05-26,73.41,73.883,73.12,73.558,1200600,0.0,0.0
2021-05-27,73.655,73.76,73.164,73.322,2156100,0.0,0.0
2021-05-28,73.611,73.997,73.471,73.786,1437800,0.0,0.0
2021-06-01,74.093,74.146,73.261,73.769,1791200,0.0,0.0
2021-06-02,73.856,75.048,73.497,74.68,1320400,0.0,0.0
2021-06-03,74.356,75.232,74.189,74.978,1117400,0.0,0.0
2021-06-04,75.39,75.548,75.031,75.478,1752700,0.0,0.0
2021-06-07,75.653,75.767,75.32,75.478,1437700,0.0,0.0
2021-06-08,75.407,75.707,74.428,74.746,1398400,0.55,0.0
2021-06-09,74.913,75.451,74.702,75.284,1195100,0.0,0.0
2021-06-10,75.213,76.077,75.134,75.716,1483400,0.0,0.0
2021-06-11,75.592,75.698,75.178,75.663,1440800,0.0,0.0
2021-06-14,75.592,75.883,75.063,75.707,1227200,0.0,0.0
2021-06-15,75.751,76.536,75.319,75.972,2035800,0.0,0.0
2021-06-16,75.381,76.121,73.864,74.005,2084800,0.0,0.0
2021-06-17,73.969,74.984,73.678,74.516,1511000,0.0,0.0
2021-06-18,73.767,74.067,72.259,72.417,2955200,0.0,0.0
2021-06-21,72.629,73.793,72.505,73.546,1173300,0.0,0.0
2021-06-22,73.264,73.714,72.77,72.779,1486400,0.0,0.0
2021-06-23,72.752,72.858,71.923,72.047,1769800,0.0,0.0
2021-06-24,72.109,72.188,71.306,71.659,1649000,0.0,0.0
2021-06-25,71.553,72.126,71.438,72.091,1748000,0.0,0.0
2021-06-28,72.259,72.849,72.012,72.25,1250800,0.0,0.0
2021-06-29,72.003,72.162,70.107,70.477,1829800,0.0,0.0
2021-06-30,70.53,70.883,69.983,70.592,1370000,0.0,0.0
2021-07-01,70.6,71.579,70.424,71.174,1020300,0.0,0.0
2021-07-02,71.174,71.253,70.733,71.174,833900,0.0,0.0
2021-07-06,71.059,71.844,70.539,71.791,960400,0.0,0.0
2021-07-07,71.65,72.779,71.297,72.602,1018100,0.0,0.0
2021-07-08,72.4,72.929,72.126,72.373,1069300,0.0,0.0
2021-07-09,72.664,72.814,71.853,72.25,1294700,0.0,0.0
2021-07-12,72.073,73.334,71.915,73.096,1022900,0.0,0.0
2021-07-13,73.043,73.564,72.55,72.876,868200,0.0,0.0
2021-07-14,72.744,73.767,72.347,73.396,711200,0.0,0.0
2021-07-15,73.22,74.322,73.132,74.146,1462400,0.0,0.0
2021-07-16,74.269,75.372,73.996,75.019,808600,0.0,0.0
2021-07-19,74.79,75.442,73.176,74.067,1471100,0.0,0.0
2021-07-20,74.164,75.063,73.846,74.067,949100,0.0,0.0
2021-07-21,74.031,74.067,72.558,72.585,1210400,0.0,0.0
2021-07-22,72.576,72.991,72.223,72.752,735200,0.0,0.0
2021-07-23,72.717,73.573,72.532,73.546,552000,0.0,0.0
2021-07-26,73.299,73.643,72.858,73.423,651200,0.0,0.0
2021-07-27,73.484,75.151,73.035,74.957,742900,0.0,0.0
2021-07-28,74.957,75.054,73.758,74.252,737000,0.0,0.0
2021-07-29,74.375,74.693,73.908,74.322,717600,0.0,0.0
2021-07-30,74.313,74.94,73.917,74.014,939700,0.0,0.0
2021-08-02,74.199,74.993,73.996,74.799,746100,0.0,0.0
2021-08-03,74.984,75.822,74.296,75.504,795600,0.0,0.0
2021-08-04,75.275,75.275,74.155,75.187,897400,0.0,0.0
2021-08-05,75.31,75.989,74.834,75.963,859300,0.0,0.0
2021-08-06,76.06,77.559,75.636,76.607,1396100,0.0,0.0
2021-08-09,76.607,77.444,76.607,77.356,1165100,0.0,0.0
2021-08-10,77.444,77.612,76.959,77.33,811200,0.0,0.0
2021-08-11,77.489,78.018,77.321,77.753,837700,0.0,0.0
2021-08-12,77.938,77.938,77.453,77.541,910400,0.0,0.0
2021-08-13,77.762,78.459,77.471,78.353,726100,0.0,0.0
2021-08-16,78.512,79.27,78.353,79.032,699900,0.0,0.0
2021-08-17,78.953,79.42,78.6,79.358,708100,0.0,0.0
2021-08-18,79.305,79.482,78.45,78.741,624600,0.0,0.0
2021-08-19,78.882,80.055,78.767,78.997,960000,0.0,0.0
2021-08-20,78.847,79.464,78.362,79.014,1589600,0.0,0.0
2021-08-23,78.917,78.917,77.153,77.215,1486300,0.0,0.0
2021-08-24,77.25,77.33,76.377,76.853,1166800,0.0,0.0
2021-08-25,76.686,77.365,76.254,77.03,788900,0.0,0.0
2021-08-26,76.951,77.418,76.492,77.277,908800,0.0,0.0
2021-08-27,77.524,77.877,77.206,77.63,911900,0.0,0.0
2021-08-30,77.691,78.282,77.444,78.044,741300,0.0,0.0
2021-08-31,78.071,78.335,76.968,77.365,1640200,0.0,0.0
2021-09-01,77.559,78.6,77.286,78.282,1402300,0.0,0.0
2021-09-02,78.512,78.679,77.982,78.476,1167100,0.0,0.0
2021-09-03,78.362,78.582,77.674,77.709,788000,0.0,0.0
2021-09-07,77.247,77.416,76.156,76.449,1251500,0.55,0.0
2021-09-08,76.546,78.721,76.245,78.481,1198900,0.0,0.0
2021-09-09,78.525,78.614,77.842,77.993,946800,0.0,0.0
2021-09-10,77.904,78.099,77.185,77.221,1288400,0.0,0.0
2021-09-13,77.807,78.028,76.218,76.404,1167600,0.0,0.0
2021-09-14,76.75,77.132,76.103,76.262,781900,0.0,0.0
2021-09-15,75.961,76.44,75.481,75.739,893400,0.0,0.0
2021-09-16,75.969,76.493,75.357,75.481,1228900,0.0,0.0
2021-09-17,75.109,75.792,74.088,74.195,1764100,0.0,0.0
2021-09-20,74.017,74.798,73.414,74.053,1092000,0.0,0.0
2021-09-21,74.248,74.763,73.529,73.591,991600,0.0,0.0
2021-09-22,74.017,74.434,73.343,74.168,1057500,0.0,0.0
2021-09-23,74.035,74.745,73.848,73.937,1214200,0.0,0.0
2021-09-24,73.946,74.443,73.795,74.168,823800,0.0,0.0
2021-09-27,74.239,74.78,72.854,72.952,1068500,0.0,0.0
2021-09-28,72.633,73.005,71.825,72.26,1084300,0.0,0.0
2021-09-29,72.242,73.564,72.207,73.076,955100,0.0,0.0
2021-09-30,73.005,73.067,71.727,71.887,1509700,0.0,0.0
2021-10-01,72.331,72.34,71.408,71.541,917400,0.0,0.0
2021-10-04,71.301,73.023,71.239,72.65,1109100,0.0,0.0
2021-10-05,72.553,73.121,72.357,72.428,1033000,0.0,0.0
2021-10-06,72.366,73.769,71.923,73.635,939900,0.0,0.0
2021-10-07,73.866,74.47,73.272,73.414,787200,0.0,0.0
2021-10-08,73.298,73.485,72.783,72.899,604200,0.0,0.0
2021-10-11,72.952,73.014,71.994,72.127,718400,0.0,0.0
2021-10-12,72.144,72.748,71.887,72.428,844100,0.0,0.0
2021-10-13,72.499,73.405,72.118,73.307,745500,0.0,0.0
2021-10-14,73.609,74.487,73.307,74.461,1747600,0.0,0.0
2021-10-15,74.674,74.807,73.751,73.822,1007600,0.0,0.0
2021-10-18,73.307,73.875,72.872,73.378,1253900,0.0,0.0
2021-10-19,73.698,74.266,73.529,74.115,666400,0.0,0.0
2021-10-20,74.408,75.233,74.39,74.86,575000,0.0,0.0
2021-10-21,74.984,75.233,74.718,74.984,581100,0.0,0.0
2021-10-22,75.117,75.863,75.073,75.685,412900,0.0,0.0
2021-10-25,75.588,75.739,75.002,75.197,515200,0.0,0.0
2021-10-26,75.26,76.156,75.047,75.739,585700,0.0,0.0
2021-10-27,75.978,76.049,74.816,74.958,649800,0.0,0.0
2021-10-28,74.674,75.384,74.629,75.268,528100,0.0,0.0
2021-10-29,75.18,75.694,74.372,74.807,814200,0.0,0.0
2021-11-01,74.94,75.064,74.132,74.798,911000,0.0,0.0
2021-11-02,75.064,75.313,74.141,74.842,919800,0.0,0.0
2021-11-03,74.851,75.481,74.079,74.718,966000,0.0,0.0
2021-11-04,74.576,75.446,73.724,74.878,1364900,0.0,0.0
2021-11-05,75.197,76.2,75.02,75.881,730000,0.0,0.0
2021-11-08,75.934,75.934,72.908,73.644,1432500,0.0,0.0
2021-11-09,73.777,74.496,73.618,73.698,1433700,0.0,0.0
2021-11-10,74.061,74.993,74.017,74.922,1058100,0.0,0.0
2021-11-11,74.656,74.851,73.982,74.638,657000,0.0,0.0
2021-11-12,74.807,75.18,74.274,75.038,751200,0.0,0.0
2021-11-15,75.464,76.174,75.171,76.138,794500,0.0,0.0
2021-11-16,76.236,76.502,75.517,75.561,691100,0.0,0.0
2021-11-17,75.33,76.094,74.949,75.872,578000,0.0,0.0
2021-11-18,75.783,76.067,74.78,74.922,870100,0.0,0.0
2021-11-19,75.295,75.89,75.055,75.774,993600,0.0,0.0
2021-11-22,75.65,76.999,75.481,76.573,896600,0.0,0.0
2021-11-23,76.848,76.848,75.952,76.236,731400,0.0,0.0
2021-11-24,76.324,76.537,75.801,76.111,635700,0.0,0.0
2021-11-26,75.535,76.209,74.887,75.002,644800,0.0,0.0
2021-11-29,75.331,75.774,74.647,75.517,1068000,0.0,0.0
2021-11-30,75.1,75.375,72.278,72.411,3378200,0.0,0.0
2021-12-01,72.766,74.763,72.633,72.97,1372500,0.0,0.0
2021-12-02,73.032,74.505,73.032,73.866,1263500,0.0,0.0
2021-12-03,74.274,75.473,73.564,75.464,1273500,0.0,0.0
2021-12-06,76.236,77.558,76.111,76.271,1244600,0.0,0.0
2021-12-07,76.271,77.674,75.976,77.289,1202500,0.55,0.0
2021-12-08,77.486,78.156,77.129,77.522,1052600,0.0,0.0
2021-12-09,77.54,77.924,77.022,77.441,1164100,0.0,0.0
2021-12-10,77.754,78.406,77.45,77.924,756500,0.0,0.0
2021-12-13,77.968,79.004,77.87,78.567,940400,0.0,0.0
2021-12-14,78.737,78.906,77.808,77.879,1521300,0.0,0.0
2021-12-15,78.281,79.004,78.111,78.987,1282900,0.0,0.0
2021-12-16,78.844,79.853,78.683,79.192,1442800,0.0,0.0
2021-12-17,78.96,79.228,76.888,77.182,2589200,0.0,0.0
2021-12-20,76.664,77.361,75.807,77.173,1503300,0.0,0.0
2021-12-21,77.549,78.379,77.022,77.87,2172300,0.0,0.0
2021-12-22,77.683,78.076,77.263,77.763,1054800,0.0,0.0
2021-12-23,77.763,78.424,77.566,77.727,922200,0.0,0.0
2021-12-27,77.888,78.218,77.566,78.201,909300,0.0,0.0
2021-12-28,78.102,78.996,78.102,78.978,780500,0.0,0.0
