Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-09-09,501.493,501.493,496.505,498.178,2495500,1.65,0.0
2022-09-12,498.804,508.325,496.429,504.743,2792000,0.0,0.0
2022-09-13,497.855,499.052,486.425,488.315,3172500,0.0,0.0
2022-09-14,488.353,489.665,480.848,484.335,2648100,0.0,0.0
2022-09-15,490.539,501.636,488.486,496.819,3058100,0.0,0.0
2022-09-16,492.648,496.733,491.28,495.023,3981700,0.0,0.0
2022-09-19,492.714,497.854,487.375,497.427,2130800,0.0,0.0
2022-09-20,498.083,498.491,489.123,496.714,2421700,0.0,0.0
2022-09-21,498.833,501.664,486.472,486.529,2427700,0.0,0.0
2022-09-22,485.532,494.976,480.857,491.641,2285600,0.0,0.0
2022-09-23,487.935,488.98,481.114,487.983,2536900,0.0,0.0
2022-09-26,482.073,486.995,474.102,482.995,2867400,0.0,0.0
2022-09-27,484.905,491.004,478.453,483.004,2583400,0.0,0.0
2022-09-28,481.209,490.51,475.812,488.297,3027300,0.0,0.0
2022-09-29,489.085,489.085,477.399,483.441,2392000,0.0,0.0
2022-09-30,485.598,490.776,479.651,479.841,3116000,0.0,0.0
2022-10-03,481.779,491.973,480.183,489.788,2562400,0.0,0.0
2022-10-04,492.486,498.415,491.042,497.066,3189800,0.0,0.0
2022-10-05,495.004,502.938,494.178,500.771,2281800,0.0,0.0
2022-10-06,501.968,502.206,490.957,493.227,2187300,0.0,0.0
2022-10-07,488.515,488.515,476.059,479.66,3273700,0.0,0.0
2022-10-10,480.373,481.047,470.32,473.969,2459100,0.0,0.0
2022-10-11,472.173,481.541,470.473,474.871,2844500,0.0,0.0
2022-10-12,477.076,482.89,473.351,475.014,2254300,0.0,0.0
2022-10-13,468.829,487.85,463.404,484.468,3999700,0.0,0.0
2022-10-14,494.054,503.47,486.387,487.527,5628900,0.0,0.0
2022-10-17,491.907,498.149,489.57,495.84,3282300,0.0,0.0
2022-10-18,505.455,505.455,492.467,496.154,2345500,0.0,0.0
2022-10-19,495.707,497.684,488.924,494.358,2500500,0.0,0.0
2022-10-20,496.952,503.004,493.845,494.89,2390800,0.0,0.0
2022-10-21,492.211,509.759,492.163,507.099,2896000,0.0,0.0
2022-10-24,511.223,519.213,510.966,514.576,2627100,0.0,0.0
2022-10-25,510.956,516.781,507.261,513.265,2411900,0.0,0.0
2022-10-26,514.367,520.315,513.256,516.068,2863500,0.0,0.0
2022-10-27,519.251,519.251,512.828,514.766,2212100,0.0,0.0
2022-10-28,517.778,525.408,516.562,523.735,2761900,0.0,0.0
2022-10-31,527.308,530.253,522.681,527.45,2770400,0.0,0.0
2022-11-01,527.308,527.963,517.066,520.001,3338900,0.0,0.0
2022-11-02,517.246,526.909,515.973,516.315,2696200,0.0,0.0
2022-11-03,514.709,520.534,511.28,516.486,2245300,0.0,0.0
2022-11-04,519.754,520.429,500.838,511.317,3513100,0.0,0.0
2022-11-07,511.317,519.659,508.752,517.826,2540300,0.0,0.0
