Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-06-26,81.941,83.838,81.877,83.82,464800,0.0,0.0
2023-06-27,84.128,85.708,83.52,85.662,416100,0.0,0.0
2023-06-28,85.717,86.189,84.518,85.671,702700,0.0,0.0
2023-06-29,85.517,87.605,84.945,87.46,449600,0.0,0.0
2023-06-30,88.957,89.148,86.797,87.841,870000,0.0,0.0
2023-07-03,87.196,88.912,87.151,88.331,211300,0.0,0.0
2023-07-05,87.913,89.075,87.142,88.031,497600,0.0,0.0
2023-07-06,86.761,88.204,85.717,88.122,420000,0.0,0.0
2023-07-07,87.759,88.331,86.751,87.124,1000600,0.0,0.0
2023-07-10,86.879,88.095,86.67,88.059,534000,0.0,0.0
2023-07-11,88.558,90.7,88.195,90.482,683500,0.0,0.0
2023-07-12,90.818,91.535,90.428,90.509,656400,0.0,0.0
2023-07-13,90.637,91.417,90.101,91.363,552700,0.0,0.0
2023-07-14,91.09,91.163,90.092,91.018,409200,0.0,0.0
2023-07-17,90.637,91.571,90.137,91.472,513000,0.0,0.0
2023-07-18,91.472,92.071,90.745,91.726,658400,0.0,0.0
2023-07-19,92.152,93.142,91.744,93.015,613000,0.0,0.0
2023-07-20,93.278,93.505,91.88,93.478,456100,0.0,0.0
2023-07-21,93.805,94.567,93.124,93.723,514900,0.0,0.0
2023-07-24,93.714,94.385,93.115,93.641,488400,0.0,0.0
2023-07-25,93.505,93.777,92.298,92.851,360400,0.0,0.0
2023-07-26,92.624,93.46,92.089,93.432,517400,0.0,0.0
2023-07-27,93.732,94.131,91.208,91.29,466400,0.0,0.0
2023-07-28,92.289,92.679,91.009,91.617,558900,0.0,0.0
2023-07-31,91.699,93.26,91.172,92.152,4129000,0.0,0.0
2023-08-01,92.162,92.488,91.281,91.889,619900,0.0,0.0
2023-08-02,90.972,91.535,90.509,91.444,665400,0.0,0.0
2023-08-03,91.68,93.45,90.845,93.16,996200,0.0,0.0
2023-08-04,93.178,94.422,92.615,93.877,635900,0.0,0.0
2023-08-07,93.877,94.449,93.142,94.34,551100,0.0,0.0
2023-08-08,93.242,93.569,91.989,92.661,362000,0.0,0.0
2023-08-09,92.57,94.14,92.125,93.487,705800,0.0,0.0
2023-08-10,93.959,94.93,93.024,93.269,462400,0.0,0.0
2023-08-11,92.797,93.405,92.597,92.779,277400,0.0,0.0
2023-08-14,92.398,92.688,91.208,91.526,393900,0.0,0.0
2023-08-15,90.963,90.963,89.711,90.092,375500,0.0,0.0
2023-08-16,90.201,90.637,88.494,88.522,261300,0.0,0.0
2023-08-17,88.721,89.248,87.169,87.187,370300,0.0,0.0
2023-08-18,86.298,87.795,86.298,87.523,300000,0.0,0.0
2023-08-21,87.323,87.478,85.553,86.987,958200,0.0,0.0
2023-08-22,87.387,87.596,86.806,87.296,925600,0.0,0.0
2023-08-23,87.568,89.075,87.296,89.03,646100,0.0,0.0
2023-08-24,88.73,90.646,88.186,88.603,784100,0.0,0.0
2023-08-25,88.903,89.484,88.522,88.558,288500,0.0,0.0
2023-08-28,88.63,90.201,88.63,88.885,439200,0.0,0.0
2023-08-29,89.139,89.248,88.204,89.193,534300,0.0,0.0
2023-08-30,89.175,89.947,88.83,89.629,420800,0.0,0.0
2023-08-31,89.575,89.847,88.549,88.903,474800,0.0,0.0
2023-09-01,89.32,89.919,88.957,89.012,335000,0.0,0.0
2023-09-05,88.594,89.093,87.469,87.632,439900,0.0,0.0
2023-09-06,87.823,88.449,87.323,88.267,448500,0.0,0.0
2023-09-07,87.968,89.103,87.877,88.54,644800,0.0,0.0
2023-09-08,88.885,89.139,88.394,88.603,471500,0.0,0.0
2023-09-11,88.984,89.22,88.022,88.34,418300,0.0,0.0
2023-09-12,87.986,89.257,87.768,89.175,225200,0.0,0.0
2023-09-13,89.429,89.429,88.222,88.54,332300,0.0,0.0
2023-09-14,89.293,90.664,89.293,90.519,390200,0.0,0.0
2023-09-15,90.219,90.528,89.502,89.702,674100,0.0,0.0
2023-09-18,88.966,89.202,87.587,87.723,483100,0.0,0.0
2023-09-19,87.904,88.276,87.369,87.478,455900,0.0,0.0
2023-09-20,88.276,89.057,88.04,88.576,665600,0.0,0.0
2023-09-21,87.952,88.705,86.327,86.336,736200,1.09,0.0
2023-09-22,86.813,87.208,85.225,85.28,457100,0.0,0.0
2023-09-25,85.28,85.363,84.408,84.776,425700,0.0,0.0
2023-09-26,84.629,84.766,82.527,82.995,553300,0.0,0.0
2023-09-27,83.298,84.684,82.655,82.985,526700,0.0,0.0
2023-09-28,83.417,84.39,83.344,83.702,298400,0.0,0.0
2023-09-29,84.831,84.959,82.572,83.197,542600,0.0,0.0
2023-10-02,82.885,83.417,80.948,81.269,482700,0.0,0.0
2023-10-03,80.718,80.81,78.946,79.561,522900,0.0,0.0
2023-10-04,79.956,80.626,78.937,80.571,356400,0.0,0.0
2023-10-05,80.736,81.113,80.158,80.635,547100,0.0,0.0
2023-10-06,79.993,80.681,78.992,79.791,741100,0.0,0.0
2023-10-09,79.699,81.269,79.46,80.828,447200,0.0,0.0
2023-10-10,81.039,82.214,80.654,81.893,651100,0.0,0.0
2023-10-11,82.71,83.812,82.655,83.545,472400,0.0,0.0
2023-10-12,83.812,83.812,81.636,81.948,419700,0.0,0.0
2023-10-13,82.242,82.545,80.369,81.113,526100,0.0,0.0
2023-10-16,82.003,82.572,81.113,82.251,423600,0.0,0.0
2023-10-17,81.801,84.206,81.801,83.243,630600,0.0,0.0
2023-10-18,82.609,82.986,81.471,81.581,329900,0.0,0.0
2023-10-19,81.122,82.462,80.351,80.443,574500,0.0,0.0
2023-10-20,80.828,81.351,80.011,80.131,776200,0.0,0.0
2023-10-23,79.506,80.443,78.699,78.8,476600,0.0,0.0
2023-10-24,79.387,80.672,79.167,80.452,650900,0.0,0.0
2023-10-25,79.818,80.305,78.57,78.68,391200,0.0,0.0
2023-10-26,79.213,81.159,79.213,80.81,594800,0.0,0.0
2023-10-27,81.462,81.462,79.369,79.543,706500,0.0,0.0
2023-10-30,80.314,81.067,79.653,80.544,481900,0.0,0.0
2023-10-31,81.104,84.482,81.012,83.711,1148000,0.0,0.0
2023-11-01,83.784,84.372,83.142,84.179,623400,0.0,0.0
2023-11-02,85.391,86.299,85.124,85.785,655000,0.0,0.0
2023-11-03,87.686,89.824,87.621,87.667,1172800,0.0,0.0
2023-11-06,87.227,87.337,85.418,86.446,777800,0.0,0.0
2023-11-07,86.345,86.345,85.216,85.418,547700,0.0,0.0
2023-11-08,85.418,85.914,85.391,85.721,408300,0.0,0.0
2023-11-09,86.134,86.134,83.711,84.023,659300,0.0,0.0
2023-11-10,84.353,84.968,83.839,84.968,794900,0.0,0.0
2023-11-13,84.326,84.711,83.261,83.674,735800,0.0,0.0
2023-11-14,86.097,88.475,85.941,86.951,2030700,0.0,0.0
2023-11-15,86.713,87.337,86.116,86.556,986200,0.0,0.0
2023-11-16,86.29,86.602,84.849,84.95,905100,0.0,0.0
2023-11-17,86.217,86.217,84.344,84.95,1367000,0.0,0.0
2023-11-20,85.088,85.244,84.087,84.803,643800,0.0,0.0
2023-11-21,84.041,84.656,83.389,84.289,544700,0.0,0.0
2023-11-22,84.895,84.895,84.271,84.537,405100,0.0,0.0
2023-11-24,84.427,84.95,83.903,84.555,856500,0.0,0.0
2023-11-27,85.124,86.63,84.105,86.015,1069600,0.0,0.0
2023-11-28,85.749,86.575,85.17,86.327,566600,0.0,0.0
